source,target,weight,cost
Crawford,A. Price,5,0.2
Crawford,A. Randolph,34,0.029411764705882353
Crawford,A. Rivers,108,0.009259259259259259
Crawford,A. Roberson,6,0.16666666666666666
Crawford,A. Toupane,2,0.5
Crawford,A. Wiggins,22,0.045454545454545456
Crawford,B. Bass,134,0.007462686567164179
Crawford,B. Beal,37,0.02702702702702703
Crawford,B. Cook,10,0.1
Crawford,B. Griffin,358,0.002793296089385475
Crawford,B. Johnson,2,0.5
Crawford,B. Mullens,2,0.5
Crawford,B. Wright,28,0.03571428571428571
Crawford,C. Aldrich,52,0.019230769230769232
Crawford,C. Butler,26,0.038461538461538464
Crawford,C. Capela,2,0.5
Crawford,C. Diallo,20,0.05
Crawford,C. Duhon,13,0.07692307692307693
Crawford,C. Frye,162,0.006172839506172839
Crawford,C. Lee,43,0.023255813953488372
Crawford,C. Maggette,43,0.023255813953488372
Crawford,C. Martin,36,0.027777777777777776
Crawford,C. Paul,103,0.009708737864077669
Crawford,C. Singleton,42,0.023809523809523808
Crawford,C. Smith,20,0.05
Crawford,C. Watson,27,0.037037037037037035
Crawford,C. Wilcox,16,0.0625
Crawford,D. Ayton,74,0.013513513513513514
Crawford,D. Bender,33,0.030303030303030304
Crawford,D. Booker,77,0.012987012987012988
Crawford,D. Collison,70,0.014285714285714285
Crawford,D. Cousins,25,0.04
Crawford,D. Cunningham,18,0.05555555555555555
Crawford,D. Granger,11,0.09090909090909091
Crawford,D. Green,9,0.1111111111111111
Crawford,D. Hall,2,0.5
Crawford,D. Jordan,306,0.0032679738562091504
Crawford,D. Lee,256,0.00390625
Crawford,D. Melton,11,0.09090909090909091
Crawford,D. Motiejunas,2,0.5
Crawford,D. Musa,3,0.3333333333333333
Crawford,D. Rose,17,0.058823529411764705
Crawford,D. White,6,0.16666666666666666
Crawford,D. Wilkins,8,0.125
Crawford,E. Barron,6,0.16666666666666666
Crawford,E. Bledsoe,57,0.017543859649122806
Crawford,E. Curry,384,0.0026041666666666665
Crawford,E. Moore,9,0.1111111111111111
Crawford,E. Okafor,34,0.029411764705882353
Crawford,E. Okobo,8,0.125
Crawford,E. Thomas,2,0.5
Crawford,E. Udoh,2,0.5
Crawford,E. Williams,8,0.125
Crawford,F. Jones,69,0.014492753623188406
Crawford,G. Davis,78,0.01282051282051282
Crawford,G. Dieng,85,0.011764705882352941
Crawford,G. Hill,14,0.07142857142857142
Crawford,G. Temple,7,0.14285714285714285
Crawford,G. Wallace,79,0.012658227848101266
Crawford,H. Armstrong,2,0.5
Crawford,H. Barnes,24,0.041666666666666664
Crawford,H. Ndiaye,4,0.25
Crawford,H. Turkoglu,25,0.04
Crawford,I. Clark,11,0.09090909090909091
Crawford,J. Bayless,3,0.3333333333333333
Crawford,J. Butler,56,0.017857142857142856
Crawford,J. Collins,6,0.16666666666666666
Crawford,J. Davidson,2,0.5
Crawford,J. Davison,2,0.5
Crawford,J. Dudley,56,0.017857142857142856
Crawford,J. Evans,2,0.5
Crawford,J. Farmar,29,0.034482758620689655
Crawford,J. Green,161,0.006211180124223602
Crawford,J. Hickson,20,0.05
Crawford,J. Holiday,3,0.3333333333333333
Crawford,J. Jackson,54,0.018518518518518517
Crawford,J. James,14,0.07142857142857142
Crawford,J. Jeffries,42,0.023809523809523808
Crawford,J. Johnson,123,0.008130081300813009
Crawford,J. McGee,102,0.00980392156862745
Crawford,J. O'Neal,10,0.1
Crawford,J. Pargo,2,0.5
Crawford,J. Powell,8,0.125
Crawford,J. Przybilla,4,0.25
Crawford,J. Redick,119,0.008403361344537815
Crawford,J. Rose,30,0.03333333333333333
Crawford,J. Singleton,8,0.125
Crawford,J. Smith,273,0.003663003663003663
Crawford,J. Sullinger,93,0.010752688172043012
Crawford,J. Teague,26,0.038461538461538464
Crawford,J. Terry,15,0.06666666666666667
Crawford,J. Vesely,64,0.015625
Crawford,J. Wall,78,0.01282051282051282
Crawford,J. Yi,38,0.02631578947368421
Crawford,K. Azubuike,66,0.015151515151515152
Crawford,K. Cato,2,0.5
Crawford,K. Durant,2,0.5
Crawford,K. Garnett,10,0.1
Crawford,K. Hinrich,19,0.05263157894736842
Crawford,K. Humphries,42,0.023809523809523808
Crawford,K. Olynyk,26,0.038461538461538464
Crawford,K. Oubre Jr.,29,0.034482758620689655
Crawford,K. Seraphin,148,0.006756756756756757
Crawford,K. Thomas,56,0.017857142857142856
Crawford,K. Thompson,22,0.045454545454545456
Crawford,K. Towns,118,0.00847457627118644
Crawford,L. Aldridge,90,0.011111111111111112
Crawford,L. Babbitt,15,0.06666666666666667
Crawford,L. Hudson,3,0.3333333333333333
Crawford,L. Mbah a Moute,39,0.02564102564102564
Crawford,L. Odom,32,0.03125
Crawford,L. Owens,12,0.08333333333333333
Crawford,L. Stephenson,16,0.0625
Crawford,M. Barnes,223,0.004484304932735426
Crawford,M. Belinelli,45,0.022222222222222223
Crawford,M. Bibby,73,0.0136986301369863
Crawford,M. Bridges,59,0.01694915254237288
Crawford,M. Brooks,2,0.5
Crawford,M. Camby,4,0.25
Crawford,M. Collins,10,0.1
Crawford,M. Ellis,18,0.05555555555555555
Crawford,M. Evans,121,0.008264462809917356
Crawford,M. Fultz,2,0.5
Crawford,M. Georges-Hunt,2,0.5
Crawford,M. Rose,56,0.017857142857142856
Crawford,M. Speights,166,0.006024096385542169
Crawford,M. Taylor,42,0.023809523809523808
Crawford,M. Wayns,5,0.2
Crawford,M. Webster,45,0.022222222222222223
Crawford,M. Williams,53,0.018867924528301886
Crawford,N. Batum,84,0.011904761904761904
Crawford,N. Bjelica,71,0.014084507042253521
Crawford,N. Robinson,236,0.00423728813559322
Crawford,N. Smith,9,0.1111111111111111
Crawford,N. Young,36,0.027777777777777776
Crawford,Nene,36,0.027777777777777776
Crawford,O. Hunter,2,0.5
Crawford,O. Jeffers,4,0.25
Crawford,O. Kuzmic,2,0.5
Crawford,P. Pierce,45,0.022222222222222223
Crawford,P. Prigioni,8,0.125
Crawford,Q. Acy,5,0.2
Crawford,Q. Cook,11,0.09090909090909091
Crawford,Q. Richardson,223,0.004484304932735426
Crawford,Q. Woods,57,0.017543859649122806
Crawford,R. Anderson,5,0.2
Crawford,R. Balkman,41,0.024390243902439025
Crawford,R. Bullock,16,0.0625
Crawford,R. Felton,52,0.019230769230769232
Crawford,R. Hollins,40,0.025
Crawford,R. Holmes,78,0.01282051282051282
Crawford,R. Kurucs,2,0.5
Crawford,R. Kurz,14,0.07142857142857142
Crawford,R. Lewis,19,0.05263157894736842
Crawford,R. Mason Jr.,10,0.1
Crawford,R. Spalding,4,0.25
Crawford,R. Turiaf,80,0.0125
Crawford,S. Blake,12,0.08333333333333333
Crawford,S. Curry,11,0.09090909090909091
Crawford,S. Francis,22,0.045454545454545456
Crawford,S. Hawes,77,0.012987012987012988
Crawford,S. Hill,8,0.125
Crawford,S. Jackson,77,0.012987012987012988
Crawford,S. Livingston,2,0.5
Crawford,S. Mack,26,0.038461538461538464
Crawford,S. Marbury,187,0.0053475935828877
Crawford,S. Muhammad,8,0.125
Crawford,S. Randolph,8,0.125
Crawford,T. Ariza,37,0.02702702702702703
Crawford,T. Booker,66,0.015151515151515152
Crawford,T. Chandler,2,0.5
Crawford,T. Daniels,19,0.05263157894736842
Crawford,T. Frazier,10,0.1
Crawford,T. Gibson,40,0.025
Crawford,T. Jones,33,0.030303030303030304
Crawford,T. Newton,2,0.5
Crawford,T. Warren,27,0.037037037037037035
Crawford,T. Williams,11,0.09090909090909091
Crawford,V. Faverani,29,0.034482758620689655
Crawford,W. Chandler,51,0.0196078431372549
Crawford,W. Green,31,0.03225806451612903
Crawford,W. Johnson,116,0.008620689655172414
Crawford,W. Matthews,46,0.021739130434782608
Crawford,Z. Pachulia,84,0.011904761904761904
Crawford,Z. Randolph,241,0.004149377593360996
Creek,A. Williams,2,0.5
Creek,C. Reynolds,2,0.5
Creek,D. Musa,2,0.5
Creek,S. Napier,3,0.3333333333333333
Creek,T. Pinson,5,0.2
Crittenton,A. Blatche,20,0.05
Crittenton,A. Bynum,2,0.5
Crittenton,A. Jamison,96,0.010416666666666666
Crittenton,B. Cardinal,13,0.07692307692307693
Crittenton,B. Haywood,2,0.5
Crittenton,C. Butler,48,0.020833333333333332
Crittenton,C. Jacobsen,5,0.2
Crittenton,C. Karl,3,0.3333333333333333
Crittenton,D. Fisher,2,0.5
Crittenton,D. McGuire,22,0.045454545454545456
Crittenton,D. Milicic,10,0.1
Crittenton,D. Songaila,22,0.045454545454545456
Crittenton,H. Warrick,18,0.05555555555555555
Crittenton,J. Dixon,5,0.2
Crittenton,J. Farmar,14,0.07142857142857142
Crittenton,J. McGee,32,0.03125
Crittenton,J. Navarro,11,0.09090909090909091
Crittenton,K. Brown,6,0.16666666666666666
Crittenton,K. Bryant,2,0.5
Crittenton,K. Lowry,13,0.07692307692307693
Crittenton,L. Walton,2,0.5
Crittenton,M. Conley,11,0.09090909090909091
Crittenton,M. James,14,0.07142857142857142
Crittenton,M. Miller,3,0.3333333333333333
Crittenton,N. Young,45,0.022222222222222223
Crittenton,O. Pecherov,23,0.043478260869565216
Crittenton,R. Gay,3,0.3333333333333333
Crittenton,R. Turiaf,6,0.16666666666666666
Crittenton,S. Vujacic,4,0.25
Crittenton,V. Radmanovic,4,0.25
Croshere,A. Harrington,2,0.5
Croshere,A. Johnson,15,0.06666666666666667
Croshere,B. Davis,16,0.0625
Croshere,B. Wright,6,0.16666666666666666
Croshere,C. Watson,4,0.25
Croshere,D. Diop,6,0.16666666666666666
Croshere,D. George,8,0.125
Croshere,D. Granger,2,0.5
Croshere,D. Harris,11,0.09090909090909091
Croshere,D. Harrison,2,0.5
Croshere,D. Mbenga,2,0.5
Croshere,D. Nowitzki,5,0.2
Croshere,E. Dampier,6,0.16666666666666666
Croshere,F. Jones,23,0.043478260869565216
Croshere,F. Oberto,4,0.25
Croshere,G. Buckner,6,0.16666666666666666
Croshere,I. Udoka,3,0.3333333333333333
Croshere,J. Alexander,10,0.1
Croshere,J. Barea,6,0.16666666666666666
Croshere,J. Howard,13,0.07692307692307693
Croshere,J. O'Neal,22,0.045454545454545456
Croshere,J. Stackhouse,5,0.2
Croshere,J. Terry,23,0.043478260869565216
Croshere,J. Tinsley,12,0.08333333333333333
Croshere,K. Azubuike,6,0.16666666666666666
Croshere,M. Barnes,7,0.14285714285714285
Croshere,M. Belinelli,5,0.2
Croshere,M. Ellis,4,0.25
Croshere,M. Pietrus,19,0.05263157894736842
Croshere,M. World Peace,8,0.125
Croshere,P. Mensah-Bonsu,6,0.16666666666666666
Croshere,P. O'Bryant,2,0.5
Croshere,P. Stojakovic,3,0.3333333333333333
Croshere,R. Jefferson,6,0.16666666666666666
Croshere,S. Jackson,48,0.020833333333333332
Croshere,S. Jasikevicius,34,0.029411764705882353
Croshere,S. Pollard,2,0.5
Crowder,A. Bradley,203,0.0049261083743842365
Crowder,A. Burks,9,0.1111111111111111
Crowder,A. Green,6,0.16666666666666666
Crowder,A. Horford,96,0.010416666666666666
Crowder,A. Iguodala,8,0.125
Crowder,A. Johnson,74,0.013513513513513514
Crowder,A. Morrow,2,0.5
Crowder,A. Nader,4,0.25
Crowder,B. Adebayo,42,0.023809523809523808
Crowder,B. Bass,30,0.03333333333333333
Crowder,B. Biyombo,2,0.5
Crowder,B. Caboclo,3,0.3333333333333333
Crowder,B. Clarke,18,0.05555555555555555
Crowder,B. Lopez,33,0.030303030303030304
Crowder,B. Portis,38,0.02631578947368421
Crowder,B. Wright,20,0.05
Crowder,C. Frye,2,0.5
Crowder,C. Johnson,64,0.015625
Crowder,C. Kaman,20,0.05
Crowder,C. Parsons,6,0.16666666666666666
Crowder,C. Paul,44,0.022727272727272728
Crowder,C. Payne,45,0.022222222222222223
Crowder,C. Villanueva,8,0.125
Crowder,D. Ayton,162,0.006172839506172839
Crowder,D. Blair,12,0.08333333333333333
Crowder,D. Booker,153,0.006535947712418301
Crowder,D. Brooks,48,0.020833333333333332
Crowder,D. Collison,21,0.047619047619047616
Crowder,D. Exum,12,0.08333333333333333
Crowder,D. Favors,20,0.05
Crowder,D. Fisher,8,0.125
Crowder,D. Gallinari,2,0.5
Crowder,D. Harris,11,0.09090909090909091
Crowder,D. Jones,6,0.16666666666666666
Crowder,D. Jones Jr.,2,0.5
Crowder,D. Lee,4,0.25
Crowder,D. Lillard,21,0.047619047619047616
Crowder,D. Melton,4,0.25
Crowder,D. Mitchell,78,0.01282051282051282
Crowder,D. Nowitzki,64,0.015625
Crowder,D. Robinson,52,0.019230769230769232
Crowder,D. Rose,4,0.25
Crowder,D. Saric,11,0.09090909090909091
Crowder,D. Wade,5,0.2
Crowder,E. Brand,22,0.045454545454545456
Crowder,E. Curry,4,0.25
Crowder,E. Moore,12,0.08333333333333333
Crowder,E. Turner,46,0.021739130434782608
Crowder,F. Kaminsky,15,0.06666666666666667
Crowder,G. Allen,10,0.1
Crowder,G. Antetokounmpo,31,0.03225806451612903
Crowder,G. Datome,2,0.5
Crowder,G. Dragic,31,0.03225806451612903
Crowder,G. Green,17,0.058823529411764705
Crowder,G. Mekel,9,0.1111111111111111
Crowder,G. Niang,5,0.2
Crowder,G. Smith,2,0.5
Crowder,G. Wallace,3,0.3333333333333333
Crowder,I. Jones,8,0.125
Crowder,I. Shumpert,5,0.2
Crowder,I. Thomas,231,0.004329004329004329
Crowder,J. Akognon,3,0.3333333333333333
Crowder,J. Barea,6,0.16666666666666666
Crowder,J. Brown,30,0.03333333333333333
Crowder,J. Butler,22,0.045454545454545456
Crowder,J. Calderon,17,0.058823529411764705
Crowder,J. Carter,17,0.058823529411764705
Crowder,J. Cunningham,3,0.3333333333333333
Crowder,J. Green,8,0.125
Crowder,J. Holiday,6,0.16666666666666666
Crowder,J. Ingles,110,0.00909090909090909
Crowder,J. Jackson,2,0.5
Crowder,J. Jackson Jr.,94,0.010638297872340425
Crowder,J. Jerebko,35,0.02857142857142857
Crowder,J. McGee,35,0.02857142857142857
Crowder,J. Mickey,2,0.5
Crowder,J. Morant,55,0.01818181818181818
Crowder,J. Smith,39,0.02564102564102564
Crowder,J. Sullinger,59,0.01694915254237288
Crowder,J. Valanciunas,21,0.047619047619047616
Crowder,J. Valančiūnas,2,0.5
Crowder,J. Young,13,0.07692307692307693
Crowder,K. Anderson,6,0.16666666666666666
Crowder,K. Huerter,3,0.3333333333333333
Crowder,K. Korver,66,0.015151515151515152
Crowder,K. Love,15,0.06666666666666667
Crowder,K. Middleton,8,0.125
Crowder,K. Nunn,5,0.2
Crowder,K. Olynyk,73,0.0136986301369863
Crowder,L. Galloway,3,0.3333333333333333
Crowder,L. James,44,0.022727272727272728
Crowder,L. Shamet,23,0.043478260869565216
Crowder,M. Beasley,38,0.02631578947368421
Crowder,M. Beauchamp,6,0.16666666666666666
Crowder,M. Bridges,172,0.005813953488372093
Crowder,M. Ellis,22,0.045454545454545456
Crowder,M. Guduric,9,0.1111111111111111
Crowder,M. James,13,0.07692307692307693
Crowder,M. Leonard,2,0.5
Crowder,M. Smart,75,0.013333333333333334
Crowder,M. Thornton,6,0.16666666666666666
Crowder,O. Mayo,24,0.041666666666666664
Crowder,P. Beverley,6,0.16666666666666666
Crowder,P. Connaughton,14,0.07142857142857142
Crowder,P. Pressey,3,0.3333333333333333
Crowder,R. Beaubois,11,0.09090909090909091
Crowder,R. Gobert,72,0.013888888888888888
Crowder,R. Ledo,2,0.5
Crowder,R. Neto,3,0.3333333333333333
Crowder,R. O'Neale,49,0.02040816326530612
Crowder,R. Rubio,67,0.014925373134328358
Crowder,S. Hill,6,0.16666666666666666
Crowder,S. Larkin,5,0.2
Crowder,S. Marion,30,0.03333333333333333
Crowder,T. Antetokounmpo,2,0.5
Crowder,T. Craig,9,0.1111111111111111
Crowder,T. Herro,16,0.0625
Crowder,T. Jones,12,0.08333333333333333
Crowder,T. Murphy,2,0.5
Crowder,T. Prince,5,0.2
Crowder,T. Rozier,16,0.0625
Crowder,T. Thompson,2,0.5
Crowder,T. Zeller,40,0.025
Crowder,V. Carter,33,0.030303030303030304
Crowder,W. Ellington,7,0.14285714285714285
Cryer,A. Horford,3,0.3333333333333333
Cryer,B. Podziemski,4,0.25
Cryer,D. Green,5,0.2
Cryer,D. Melton,3,0.3333333333333333
Cryer,G. Payton II,8,0.125
Cryer,G. Santos,6,0.16666666666666666
Cryer,K. Porziņģis,2,0.5
Cryer,M. Leons,2,0.5
Cryer,N. Williams,5,0.2
Cryer,O. Yurtseven,2,0.5
Cryer,S. Curry,4,0.25
Culver,A. Wiggins,21,0.047619047619047616
Culver,B. Clarke,8,0.125
Culver,C. Capela,2,0.5
Culver,D. Hunter,3,0.3333333333333333
Culver,D. Jeffries,2,0.5
Culver,D. Mathias,3,0.3333333333333333
Culver,D. Melton,3,0.3333333333333333
Culver,D. Murray,3,0.3333333333333333
Culver,D. Russell,11,0.09090909090909091
Culver,E. Davis,2,0.5
Culver,G. Dieng,22,0.045454545454545456
Culver,J. Bell,2,0.5
Culver,J. Hernangomez,11,0.09090909090909091
Culver,J. Jackson Jr.,2,0.5
Culver,J. Johnson,17,0.058823529411764705
Culver,J. Konchar,17,0.058823529411764705
Culver,J. Layman,12,0.08333333333333333
Culver,J. McDaniels,6,0.16666666666666666
Culver,J. McLaughlin,17,0.058823529411764705
Culver,J. Morant,5,0.2
Culver,J. Okogie,12,0.08333333333333333
Culver,J. Teague,4,0.25
Culver,K. Anderson,3,0.3333333333333333
Culver,K. Bates-Diop,21,0.047619047619047616
Culver,K. Martin,2,0.5
Culver,K. Tillie,6,0.16666666666666666
Culver,K. Towns,88,0.011363636363636364
Culver,M. Beasley,16,0.0625
Culver,N. Reid,22,0.045454545454545456
Culver,N. Vonleh,5,0.2
Culver,O. Okongwu,2,0.5
Culver,R. Covington,27,0.037037037037037035
Culver,R. Rubio,2,0.5
Culver,S. Adams,2,0.5
Culver,S. Aldama,8,0.125
Culver,S. Napier,8,0.125
Culver,T. Graham,4,0.25
Culver,T. Jones,2,0.5
Culver,X. Tillman,14,0.07142857142857142
Culver,Z. Williams,2,0.5
Cumberland,B. Williams,2,0.5
Cunningham,A. Ajinca,16,0.0625
Cunningham,A. Burks,36,0.027777777777777776
Cunningham,A. Crabbe,8,0.125
Cunningham,A. Davis,68,0.014705882352941176
Cunningham,A. Goodwin,3,0.3333333333333333
Cunningham,A. Johnson,7,0.14285714285714285
Cunningham,A. Kirilenko,10,0.1
Cunningham,A. Miller,10,0.1
Cunningham,A. Price,3,0.3333333333333333
Cunningham,A. Rivers,4,0.25
Cunningham,A. Shved,20,0.05
Cunningham,A. Thompson,443,0.002257336343115124
Cunningham,A. Varejao,6,0.16666666666666666
Cunningham,B. Bogdanovic,63,0.015873015873015872
Cunningham,B. Bogdanović,126,0.007936507936507936
Cunningham,B. Diaw,2,0.5
Cunningham,B. Forbes,22,0.045454545454545456
Cunningham,B. Hield,11,0.09090909090909091
Cunningham,B. Key,3,0.3333333333333333
Cunningham,B. Klintman,3,0.3333333333333333
Cunningham,B. Roy,6,0.16666666666666666
Cunningham,C. Brewer,19,0.05263157894736842
Cunningham,C. Budinger,31,0.03225806451612903
Cunningham,C. Diallo,6,0.16666666666666666
Cunningham,C. Johnson,6,0.16666666666666666
Cunningham,C. Joseph,57,0.017543859649122806
Cunningham,C. Lanier,12,0.08333333333333333
Cunningham,C. LeVert,59,0.01694915254237288
Cunningham,C. Martin,3,0.3333333333333333
Cunningham,C. Metu,4,0.25
Cunningham,C. Wilcox,3,0.3333333333333333
Cunningham,D. Augustin,4,0.25
Cunningham,D. Bertans,5,0.2
Cunningham,D. Cousins,7,0.14285714285714285
Cunningham,D. DeRozan,8,0.125
Cunningham,D. Eubanks,4,0.25
Cunningham,D. Jenkins,30,0.03333333333333333
Cunningham,D. Jordan,2,0.5
Cunningham,D. Miller,6,0.16666666666666666
Cunningham,D. Motiejunas,4,0.25
Cunningham,D. Robinson,304,0.003289473684210526
Cunningham,D. Russell,12,0.08333333333333333
Cunningham,D. Schroder,2,0.5
Cunningham,D. Schröder,35,0.02857142857142857
Cunningham,D. White,14,0.07142857142857142
Cunningham,D. Williams,19,0.05263157894736842
Cunningham,E. Fournier,18,0.05555555555555555
Cunningham,E. Gordon,38,0.02631578947368421
Cunningham,E. Moore,31,0.03225806451612903
Cunningham,E. Udoh,2,0.5
Cunningham,F. Jackson,34,0.029411764705882353
Cunningham,G. Davis,2,0.5
Cunningham,G. Dieng,6,0.16666666666666666
Cunningham,G. Henderson,6,0.16666666666666666
Cunningham,G. Stiemsma,8,0.125
Cunningham,H. Diallo,57,0.017543859649122806
Cunningham,H. Haddadi,2,0.5
Cunningham,H. Turkoglu,6,0.16666666666666666
Cunningham,I. Clark,2,0.5
Cunningham,I. Livers,26,0.038461538461538464
Cunningham,I. Stewart,455,0.002197802197802198
Cunningham,J. Ayres,2,0.5
Cunningham,J. Barea,40,0.025
Cunningham,J. Bayless,5,0.2
Cunningham,J. Crowder,3,0.3333333333333333
Cunningham,J. Duren,752,0.0013297872340425532
Cunningham,J. Ennis III,4,0.25
Cunningham,J. Farmar,6,0.16666666666666666
Cunningham,J. Grant,109,0.009174311926605505
Cunningham,J. Green,101,0.009900990099009901
Cunningham,J. Hamilton,6,0.16666666666666666
Cunningham,J. Harris,22,0.045454545454545456
Cunningham,J. Holiday,40,0.025
Cunningham,J. Ivey,303,0.0033003300330033004
Cunningham,J. Jackson,17,0.058823529411764705
Cunningham,J. Jones,7,0.14285714285714285
Cunningham,J. Nelson,3,0.3333333333333333
Cunningham,J. Nunnally,3,0.3333333333333333
Cunningham,J. Pargo,3,0.3333333333333333
Cunningham,J. Pickett,11,0.09090909090909091
Cunningham,J. Poeltl,8,0.125
Cunningham,J. Przybilla,2,0.5
Cunningham,J. Selby,3,0.3333333333333333
Cunningham,J. Smith,5,0.2
Cunningham,J. Wiseman,58,0.017241379310344827
Cunningham,K. Brown,4,0.25
Cunningham,K. Hayes,113,0.008849557522123894
Cunningham,K. Huerter,10,0.1
Cunningham,K. Knox II,30,0.03333333333333333
Cunningham,K. Love,43,0.023255813953488372
Cunningham,K. Martin,24,0.041666666666666664
Cunningham,K. Olynyk,24,0.041666666666666664
Cunningham,L. Aldridge,27,0.037037037037037035
Cunningham,L. Amundson,2,0.5
Cunningham,L. Babbitt,35,0.02857142857142857
Cunningham,L. Galloway,11,0.09090909090909091
Cunningham,L. Garza,16,0.0625
Cunningham,L. James,5,0.2
Cunningham,L. Mbah a Moute,23,0.043478260869565216
Cunningham,L. Ridnour,18,0.05555555555555555
Cunningham,M. Bagley III,109,0.009174311926605505
Cunningham,M. Beasley,306,0.0032679738562091504
Cunningham,M. Belinelli,5,0.2
Cunningham,M. Carroll,4,0.25
Cunningham,M. Conley,11,0.09090909090909091
Cunningham,M. Dellavedova,2,0.5
Cunningham,M. Gasol,12,0.08333333333333333
Cunningham,M. Gelabale,9,0.1111111111111111
Cunningham,M. Lee,4,0.25
Cunningham,M. Muscala,3,0.3333333333333333
Cunningham,M. Sasser,71,0.014084507042253521
Cunningham,M. Speights,8,0.125
Cunningham,M. Webster,7,0.14285714285714285
Cunningham,M. Williams,2,0.5
Cunningham,N. Batum,13,0.07692307692307693
Cunningham,N. Cole,20,0.05
Cunningham,N. Pekovic,20,0.05
Cunningham,N. Stauskas,5,0.2
Cunningham,O. Asik,12,0.08333333333333333
Cunningham,O. Mayo,23,0.043478260869565216
Cunningham,P. Gasol,2,0.5
Cunningham,P. Mills,26,0.038461538461538464
Cunningham,P. Reed,93,0.010752688172043012
Cunningham,Q. Acy,6,0.16666666666666666
Cunningham,Q. Pondexter,17,0.058823529411764705
Cunningham,R. Anderson,32,0.03125
Cunningham,R. Bullock,2,0.5
Cunningham,R. Fernandez,20,0.05
Cunningham,R. Gay,21,0.047619047619047616
Cunningham,R. Holland II,153,0.006535947712418301
Cunningham,R. Hummel,25,0.04
Cunningham,R. McCallum,3,0.3333333333333333
Cunningham,R. McGruder,14,0.07142857142857142
Cunningham,R. Rondo,5,0.2
Cunningham,R. Rubio,17,0.058823529411764705
Cunningham,R. Turiaf,4,0.25
Cunningham,S. Bey,224,0.004464285714285714
Cunningham,S. Dinwiddie,7,0.14285714285714285
Cunningham,S. Fontecchio,121,0.008264462809917356
Cunningham,S. Hawes,2,0.5
Cunningham,S. Hill,10,0.1
Cunningham,S. Kaun,4,0.25
Cunningham,S. Lee,16,0.0625
Cunningham,S. Milton,3,0.3333333333333333
Cunningham,S. Muhammad,8,0.125
Cunningham,S. Umude,28,0.03571428571428571
Cunningham,S. Young,4,0.25
Cunningham,T. Allen,2,0.5
Cunningham,T. Brown Jr.,6,0.16666666666666666
Cunningham,T. Douglas,22,0.045454545454545456
Cunningham,T. Ennis,3,0.3333333333333333
Cunningham,T. Evans,31,0.03225806451612903
Cunningham,T. Evbuomwan,12,0.08333333333333333
